File_name,img_width,img_height,NO._of_labels,image_path,label_path,box_0_name,box_0_width,box_0_height,box_1_name,box_1_width,box_1_height
0004_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0004_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRNW_0090.txt,Person Not wearing Mask,130,145,,,
0004_MRTN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRNV_0000.txt,Disposable Respirator Without Valve,65,60,Person wearing Disposable Respirator Without Valve,82.0,130.0
0004_MRTN_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRNV_0045.txt,Disposable Respirator Without Valve,81,74,Person wearing Disposable Respirator Without Valve,114.0,164.0
0004_MRTN_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRNV_0090.txt,Disposable Respirator Without Valve,65,62,Person wearing Disposable Respirator Without Valve,134.0,152.0
0004_MRTN_DRWV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRWV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRWV_0000.txt,Disposable Respirator With Valve,80,77,Person wearing Disposable Respirator With Valve,93.0,155.0
0004_MRTN_DRWV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRWV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRWV_0045.txt,Disposable Respirator With Valve,81,80,Person wearing Disposable Respirator With Valve,128.0,160.0
0004_MRTN_DRWV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_DRWV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_DRWV_0090.txt,Disposable Respirator With Valve,56,63,Person wearing Disposable Respirator With Valve,133.0,142.0
0004_MRTN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_NMDM_0000.txt,Non-Medical Mask,87,61,Person wearing Non-Medical Mask,95.0,141.0
0004_MRTN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_NMDM_0045.txt,Non-Medical Mask,65,65,Person wearing Non-Medical Mask,102.0,136.0
0004_MRTN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_NMDM_0090.txt,Non-Medical Mask,64,50,Person wearing Non-Medical Mask,113.0,131.0
0004_MRTN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_SRGM_0000.txt,Surgical Mask,82,65,Person wearing Surgical Mask,91.0,139.0
0004_MRTN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_SRGM_0045.txt,Surgical Mask,92,74,Person wearing Surgical Mask,114.0,158.0
0004_MRTN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MRTN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MRTN_SRGM_0090.txt,Surgical Mask,79,72,Person wearing Surgical Mask,137.0,168.0
0004_MSFC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_NMDM_0000.txt,Non-Medical Mask,91,50,Person wearing Non-Medical Mask,91.0,131.0
0004_MSFC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_NMDM_0045.txt,Non-Medical Mask,78,62,Person wearing Non-Medical Mask,115.0,146.0
0004_MSFC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_NMDM_0090.txt,Non-Medical Mask,54,65,Person wearing Non-Medical Mask,147.0,154.0
0004_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_SRGM_0000.txt,Surgical Mask,99,72,Person wearing Surgical Mask,99.0,151.0
0004_MSFC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_SRGM_0045.txt,Surgical Mask,90,78,Person wearing Surgical Mask,117.0,155.0
0004_MSFC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0004_MSFC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0004_MSFC_SRGM_0090.txt,Surgical Mask,61,69,Person wearing Surgical Mask,140.0,157.0
0005_MRCW_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRCW_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRCW_NMDM_0000.txt,Non-Medical Mask,102,89,Person wearing Non-Medical Mask,110.0,186.0
0005_MRCW_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRCW_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRCW_NMDM_0045.txt,Non-Medical Mask,106,87,Person wearing Non-Medical Mask,138.0,184.0
0005_MRCW_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRCW_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRCW_NMDM_0090.txt,Non-Medical Mask,67,74,Person wearing Non-Medical Mask,147.0,157.0
0005_MRFH_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRFH_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRFH_NMDM_0000.txt,Non-Medical Mask,101,62,Person wearing Non-Medical Mask,109.0,173.0
0005_MRFH_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRFH_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRFH_NMDM_0045.txt,Non-Medical Mask,97,57,Person wearing Non-Medical Mask,114.0,152.0
0005_MRFH_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRFH_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRFH_NMDM_0090.txt,Non-Medical Mask,69,48,Person wearing Non-Medical Mask,136.0,144.0
0005_MRHN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRHN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRHN_NMDM_0000.txt,Non-Medical Mask,78,156,Person wearing Non-Medical Mask,135.0,285.0
0005_MRHN_NMDM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRHN_NMDM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRHN_NMDM_0045_B.txt,Non-Medical Mask,54,133,Person wearing Non-Medical Mask,154.0,247.0
0005_MRHN_NMDM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRHN_NMDM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRHN_NMDM_0045_F.txt,Non-Medical Mask,82,141,Person wearing Non-Medical Mask,126.0,258.0
0005_MRHN_NMDM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRHN_NMDM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRHN_NMDM_0090_B.txt,Non-Medical Mask,46,69,Person wearing Non-Medical Mask,146.0,201.0
0005_MRHN_NMDM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRHN_NMDM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRHN_NMDM_0090_F.txt,Non-Medical Mask,72,119,Person wearing Non-Medical Mask,135.0,239.0
0005_MRNC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNC_NMDM_0000.txt,Non-Medical Mask,106,77,Person wearing Non-Medical Mask,115.0,218.0
0005_MRNC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNC_NMDM_0045.txt,Non-Medical Mask,97,75,Person wearing Non-Medical Mask,132.0,221.0
0005_MRNC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNC_NMDM_0090.txt,Non-Medical Mask,51,60,Person wearing Non-Medical Mask,141.0,184.0
0005_MRNN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNN_NMDM_0000.txt,Non-Medical Mask,107,84,Person wearing Non-Medical Mask,115.0,204.0
0005_MRNN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNN_NMDM_0045.txt,Non-Medical Mask,99,78,Person wearing Non-Medical Mask,134.0,195.0
0005_MRNN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRNN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNN_NMDM_0090.txt,Non-Medical Mask,51,62,Person wearing Non-Medical Mask,126.0,145.0
0005_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0005_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNW_0000.txt,Person Not wearing Mask,133,234,,,
0005_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0005_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNW_0045.txt,Person Not wearing Mask,133,184,,,
0005_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0005_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRNW_0090.txt,Person Not wearing Mask,145,156,,,
0005_MRTN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRTN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRTN_NMDM_0000.txt,Non-Medical Mask,106,82,Person wearing Non-Medical Mask,112.0,191.0
0005_MRTN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRTN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRTN_NMDM_0045.txt,Non-Medical Mask,90,75,Person wearing Non-Medical Mask,122.0,175.0
0005_MRTN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MRTN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MRTN_NMDM_0090.txt,Non-Medical Mask,55,64,Person wearing Non-Medical Mask,134.0,151.0
0005_MSFC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MSFC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0005_MSFC_NMDM_0000.txt,Non-Medical Mask,126,82,Person wearing Non-Medical Mask,126.0,170.0
0005_MSFC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0005_MSFC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0005_MSFC_NMDM_0090.txt,Non-Medical Mask,46,54,Person wearing Non-Medical Mask,135.0,127.0
0006_MRCW_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_DRNV_0000.txt,Disposable Respirator Without Valve,92,98,Person wearing Disposable Respirator Without Valve,121.0,189.0
0006_MRCW_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_DRNV_0045.txt,Disposable Respirator Without Valve,72,81,Person wearing Disposable Respirator Without Valve,129.0,162.0
0006_MRCW_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_DRNV_0090.txt,Disposable Respirator Without Valve,59,73,Person wearing Disposable Respirator Without Valve,157.0,162.0
0006_MRCW_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_SRGM_0000.txt,Surgical Mask,119,107,Person wearing Surgical Mask,134.0,218.0
0006_MRCW_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_SRGM_0045.txt,Surgical Mask,92,95,Person wearing Surgical Mask,136.0,186.0
0006_MRCW_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRCW_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRCW_SRGM_0090.txt,Surgical Mask,64,68,Person wearing Surgical Mask,133.0,163.0
0006_MRFH_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_DRNV_0000.txt,Disposable Respirator Without Valve,94,72,Person wearing Disposable Respirator Without Valve,117.0,194.0
0006_MRFH_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_DRNV_0045.txt,Disposable Respirator Without Valve,103,69,Person wearing Disposable Respirator Without Valve,155.0,210.0
0006_MRFH_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_DRNV_0090.txt,Disposable Respirator Without Valve,78,50,Person wearing Disposable Respirator Without Valve,183.0,190.0
0006_MRFH_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_SRGM_0000.txt,Surgical Mask,108,68,Person wearing Surgical Mask,122.0,190.0
0006_MRFH_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_SRGM_0045.txt,Surgical Mask,81,60,Person wearing Surgical Mask,107.0,145.0
0006_MRFH_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRFH_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRFH_SRGM_0090.txt,Surgical Mask,59,62,Person wearing Surgical Mask,158.0,173.0
0006_MRHN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_DRNV_0000.txt,Disposable Respirator Without Valve,60,78,Person wearing Disposable Respirator Without Valve,147.0,193.0
0006_MRHN_DRNV_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_DRNV_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_DRNV_0045_B.txt,Disposable Respirator Without Valve,54,75,Person wearing Disposable Respirator Without Valve,142.0,217.0
0006_MRHN_DRNV_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_DRNV_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_DRNV_0045_F.txt,Disposable Respirator Without Valve,78,77,Person wearing Disposable Respirator Without Valve,118.0,192.0
0006_MRHN_DRNV_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_DRNV_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_DRNV_0090_B.txt,Disposable Respirator Without Valve,49,54,Person wearing Disposable Respirator Without Valve,133.0,185.0
0006_MRHN_DRNV_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_DRNV_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_DRNV_0090_F.txt,Disposable Respirator Without Valve,82,77,Person wearing Disposable Respirator Without Valve,136.0,201.0
0006_MRHN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_SRGM_0000.txt,Surgical Mask,56,115,Person wearing Surgical Mask,148.0,230.0
0006_MRHN_SRGM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_SRGM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_SRGM_0045_B.txt,Surgical Mask,48,76,Person wearing Surgical Mask,122.0,192.0
0006_MRHN_SRGM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_SRGM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_SRGM_0045_F.txt,Surgical Mask,55,111,Person wearing Surgical Mask,132.0,213.0
0006_MRHN_SRGM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_SRGM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_SRGM_0090_B.txt,Surgical Mask,50,52,Person wearing Surgical Mask,150.0,237.0
0006_MRHN_SRGM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRHN_SRGM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRHN_SRGM_0090_F.txt,Surgical Mask,97,113,Person wearing Surgical Mask,136.0,239.0
0006_MRNC_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_DRNV_0000.txt,Disposable Respirator Without Valve,101,62,Person wearing Disposable Respirator Without Valve,133.0,232.0
0006_MRNC_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_DRNV_0045.txt,Disposable Respirator Without Valve,72,49,Person wearing Disposable Respirator Without Valve,125.0,196.0
0006_MRNC_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_DRNV_0090.txt,Disposable Respirator Without Valve,63,46,Person wearing Disposable Respirator Without Valve,143.0,188.0
0006_MRNC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_SRGM_0000.txt,Surgical Mask,93,54,Person wearing Surgical Mask,109.0,182.0
0006_MRNC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_SRGM_0045.txt,Surgical Mask,77,53,Person wearing Surgical Mask,140.0,223.0
0006_MRNC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNC_SRGM_0090.txt,Surgical Mask,69,52,Person wearing Surgical Mask,137.0,176.0
0006_MRNN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_DRNV_0000.txt,Disposable Respirator Without Valve,104,84,Person wearing Disposable Respirator Without Valve,132.0,220.0
0006_MRNN_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_DRNV_0045.txt,Disposable Respirator Without Valve,81,67,Person wearing Disposable Respirator Without Valve,138.0,185.0
0006_MRNN_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_DRNV_0090.txt,Disposable Respirator Without Valve,66,60,Person wearing Disposable Respirator Without Valve,147.0,175.0
0006_MRNN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_SRGM_0000.txt,Surgical Mask,114,82,Person wearing Surgical Mask,128.0,205.0
0006_MRNN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_SRGM_0045.txt,Surgical Mask,91,72,Person wearing Surgical Mask,124.0,190.0
0006_MRNN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRNN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNN_SRGM_0090.txt,Surgical Mask,72,57,Person wearing Surgical Mask,136.0,175.0
0006_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0006_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNW_0000.txt,Person Not wearing Mask,125,202,,,
0006_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0006_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNW_0045.txt,Person Not wearing Mask,123,177,,,
0006_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0006_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRNW_0090.txt,Person Not wearing Mask,135,165,,,
0006_MRTN_DRNV_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_DRNV_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_DRNV_0000.txt,Disposable Respirator Without Valve,90,80,Person wearing Disposable Respirator Without Valve,122.0,194.0
0006_MRTN_DRNV_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_DRNV_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_DRNV_0045.txt,Disposable Respirator Without Valve,79,76,Person wearing Disposable Respirator Without Valve,126.0,181.0
0006_MRTN_DRNV_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_DRNV_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_DRNV_0090.txt,Disposable Respirator Without Valve,61,58,Person wearing Disposable Respirator Without Valve,135.0,163.0
0006_MRTN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_SRGM_0000.txt,Surgical Mask,108,88,Person wearing Surgical Mask,124.0,203.0
0006_MRTN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_SRGM_0045.txt,Surgical Mask,82,65,Person wearing Surgical Mask,114.0,159.0
0006_MRTN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MRTN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MRTN_SRGM_0090.txt,Surgical Mask,77,68,Person wearing Surgical Mask,155.0,191.0
0006_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0006_MSFC_SRGM_0000.txt,Surgical Mask,102,85,Person wearing Surgical Mask,114.0,182.0
0006_MSFC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MSFC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0006_MSFC_SRGM_0045.txt,Surgical Mask,69,61,Person wearing Surgical Mask,114.0,160.0
0006_MSFC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0006_MSFC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0006_MSFC_SRGM_0090.txt,Surgical Mask,61,54,Person wearing Surgical Mask,155.0,178.0
0007_MRCW_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRCW_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRCW_SRGM_0000.txt,Surgical Mask,95,82,Person wearing Surgical Mask,111.0,171.0
0007_MRFH_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRFH_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRFH_SRGM_0000.txt,Surgical Mask,101,63,Person wearing Surgical Mask,114.0,179.0
0007_MRHN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRHN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRHN_SRGM_0000.txt,Surgical Mask,54,109,Person wearing Surgical Mask,127.0,224.0
0007_MRNC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRNC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRNC_SRGM_0000.txt,Surgical Mask,97,45,Person wearing Surgical Mask,113.0,178.0
0007_MRNN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRNN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRNN_SRGM_0000.txt,Surgical Mask,98,69,Person wearing Surgical Mask,114.0,181.0
0007_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0007_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRNW_0000.txt,Person Not wearing Mask,111,170,,,
0007_MRTN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MRTN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MRTN_SRGM_0000.txt,Surgical Mask,97,73,Person wearing Surgical Mask,115.0,180.0
0007_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0007_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0007_MSFC_SRGM_0000.txt,Surgical Mask,114,81,Person wearing Surgical Mask,122.0,185.0
0008_MRCW_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRCW_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRCW_NMDM_0000.txt,Non-Medical Mask,98,80,Person wearing Non-Medical Mask,113.0,179.0
0008_MRCW_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRCW_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRCW_NMDM_0045.txt,Non-Medical Mask,87,73,Person wearing Non-Medical Mask,125.0,172.0
0008_MRCW_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRCW_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRCW_NMDM_0090.txt,Non-Medical Mask,74,70,Person wearing Non-Medical Mask,154.0,160.0
0008_MRFH_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRFH_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRFH_NMDM_0000.txt,Non-Medical Mask,98,51,Person wearing Non-Medical Mask,109.0,158.0
